mall_id,name,region,operator,lat,lon,A_dining_count,A_dining_score,B_fitness_count,B_fitness_score,C_engagement_count,C_engagement_score,D_healthcare_count,D_healthcare_score,E_infra_count,E_infra_score,F_partnership_score,pop_catchment,senior_pop_catchment,reach_population_score,mrt_count,bus_count,accessibility_score,engagement_gap_score
132,Raffles City Shopping Centre,Central,Unknown,1.293893578633135,103.8531199046559,32,15.458937198067632,1,14.285714285714285,0,0.0,4,23.52941176470588,10,2.100840336134454,0.0,7130.0,1410.0,3.715609274013643,52,17,75.0901225666907,100.0
133,Riverside Point,Central,Unknown,1.289292505294204,103.8441676190972,1,0.4830917874396135,0,0.0,1,50.0,0,0.0,76,15.966386554621847,0.0,26890.0,5660.0,14.339876436533702,58,13,68.67339581831291,50.0
134,Seletar Mall,North-East,Unknown,1.391470153746278,103.876125507257,41,19.806763285024154,0,0.0,2,100.0,6,35.294117647058826,0,0.0,0.0,108000.0,11800.0,47.1556243647659,9,10,27.2170151405912,0.0
135,Serene Centre,Central,Unknown,1.3225246443153,103.8137065295714,3,1.4492753623188406,1,14.285714285714285,0,0.0,0,0.0,160,33.61344537815126,0.0,20710.0,3380.0,10.109275600075724,6,7,17.267483777937993,100.0
136,Sim Lim Tower,Central,Unknown,1.303772221222989,103.8546614469195,2,0.966183574879227,0,0.0,0,0.0,0,0.0,0,0.0,0.0,43370.0,10040.0,23.99830871164591,51,11,58.61571737563086,100.0
137,South Beach (Singapore),Central,Unknown,1.294687017424851,103.8555287380588,4,1.932367149758454,0,0.0,0,0.0,1,5.88235294117647,5,1.050420168067227,0.0,9000.0,1930.0,4.833518240878805,43,15,63.66258111031002,100.0
141,Tangs,North,Unknown,1.431165470348873,103.7938225924639,7,3.3816425120772946,0,0.0,1,50.0,1,5.88235294117647,0,0.0,0.0,76270.0,6800.0,31.837564701902494,12,14,39.79812545061283,50.0
146,Ang Mo Kio Town Centre,North-East,Unknown,1.374483624196232,103.8824421961307,1,0.4830917874396135,0,0.0,1,50.0,2,11.76470588235294,0,0.0,0.0,115320.0,17900.0,55.412411010568206,1,17,40.15861571737563,50.0
147,Cheng San Centre,North-East,Unknown,1.373808515395587,103.8545941606006,2,0.966183574879227,0,0.0,0,0.0,6,35.294117647058826,24,5.042016806722689,0.0,63590.0,13970.0,34.46989819483599,4,13,31.687094448449894,100.0
148,Chong Boon Centre,North-East,Unknown,1.367858882609412,103.8560470079234,2,0.966183574879227,0,0.0,0,0.0,6,35.294117647058826,0,0.0,0.0,80530.0,18310.0,44.24299843033815,4,10,23.792357606344627,100.0
149,Kebun Baru Mall,North-East,Unknown,1.366825902336275,103.8398610741315,2,0.966183574879227,1,14.285714285714285,1,50.0,3,17.647058823529413,99,20.798319327731093,0.0,64530.0,14490.0,35.278763724720385,15,7,23.431867339581828,50.0
150,Teck Ghee Square,North-East,Unknown,1.361913471952152,103.8552476669003,1,0.4830917874396135,0,0.0,1,50.0,3,17.647058823529413,3,0.6302521008403361,0.0,47640.0,11500.0,26.811266633558066,4,8,18.529199711607784,50.0
151,Bedok Town Centre,East,Unknown,1.326359095206174,103.9299959190762,28,13.526570048309178,1,14.285714285714285,1,50.0,1,5.88235294117647,0,0.0,0.0,81840.0,16700.0,43.14108025188925,5,8,19.2141312184571,50.0
153,Bishan North Shopping Mall,Central,Unknown,1.358144323794578,103.844756001146,0,0.0,0,0.0,0,0.0,4,23.52941176470588,9,1.8907563025210083,0.0,50760.0,9570.0,26.00528221655773,6,6,14.635904830569572,100.0
157,Gombak Place,West,Unknown,1.348172638424996,103.7588930854489,0,0.0,0,0.0,1,50.0,1,5.88235294117647,476,100.0,0.0,87150.0,12640.0,41.02910680967929,4,10,23.792357606344627,50.0
162,Greenridge Shopping Centre,West,Unknown,1.385175715644299,103.7659151920734,5,2.4154589371980677,0,0.0,1,50.0,3,17.647058823529413,14,2.941176470588235,0.0,105220.0,12660.0,47.05295013781567,16,13,39.90627253064167,50.0
164,Keat Hong Shopping Centre,West,Unknown,1.377366074413961,103.7443936487673,5,2.4154589371980677,0,0.0,1,50.0,2,11.76470588235294,0,0.0,0.0,95430.0,8920.0,40.22871252827061,12,16,45.06128334534967,50.0
165,Limbang Shopping Centre,West,Unknown,1.392460492417345,103.7427781303518,2,0.966183574879227,0,0.0,2,100.0,5,29.411764705882355,32,6.722689075630252,0.0,94850.0,9600.0,40.68524374329826,13,10,29.95674116798846,0.0
166,Sunshine Place,West,Unknown,1.378069616434087,103.738943225389,2,0.966183574879227,0,0.0,0,0.0,3,17.647058823529413,39,8.193277310924369,0.0,72910.0,6530.0,30.463223090361844,11,18,49.6395097332372,100.0
167,Teck Whye Shopping Centre,West,Unknown,1.380047529753983,103.7524838411989,2,0.966183574879227,0,0.0,1,50.0,4,23.52941176470588,0,0.0,0.0,105200.0,11130.0,45.58545108249858,20,12,40.01441961067051,50.0
168,Yew Tee Square,West,Unknown,1.398191971113012,103.7473149082766,16,7.729468599033816,0,0.0,2,100.0,4,23.52941176470588,0,0.0,0.0,72320.0,7210.0,30.91643125768003,4,10,23.792357606344627,0.0
169,Clementi Town Centre,West,Unknown,1.313355620136862,103.7649456076377,18,8.695652173913043,0,0.0,0,0.0,8,47.05882352941176,0,0.0,0.0,49680.0,10420.0,26.457978041656098,4,11,26.423936553713048,100.0
170,Geylang East Central,Central,Unknown,1.318939065551238,103.886798789505,1,0.4830917874396135,0,0.0,0,0.0,3,17.647058823529413,1,0.21008403361344538,0.0,68350.0,13410.0,35.51697762510419,16,6,21.485219899062724,100.0
172,Joo Chiat Complex,Central,Unknown,1.315845000007331,103.8991760000613,2,0.966183574879227,0,0.0,2,100.0,0,0.0,17,3.571428571428571,0.0,39280.0,7500.0,20.213975323870237,9,8,21.953857245854362,0.0
173,Central Place,East,Unknown,1.336124083305454,103.9646510003614,4,1.932367149758454,0,0.0,0,0.0,1,5.88235294117647,0,0.0,0.0,39450.0,5900.0,18.7427777651031,13,8,24.69358327325162,100.0
174,Hougang Town Centre,North-East,Unknown,1.357545633590632,103.8732521755758,0,0.0,1,14.285714285714285,0,0.0,1,5.88235294117647,1,0.21008403361344538,0.0,85650.0,17300.0,44.980044942883126,9,9,24.58543619322278,100.0
175,Hougang Green Shopping Mall,North-East,Unknown,1.379245290701614,103.8878320171013,2,0.966183574879227,0,0.0,0,0.0,3,17.647058823529413,20,4.201680672268908,0.0,145260.0,20740.0,68.07326448416838,11,13,36.4816149963951,100.0
176,Kovan City,North-East,Unknown,1.359622892256192,103.8877173328647,1,0.4830917874396135,0,0.0,1,50.0,2,11.76470588235294,1,0.21008403361344538,0.0,61850.0,11310.0,31.351904316048817,3,12,28.370583994232152,50.0
177,Bendemeer Shopping Mall,Central,Unknown,1.318682622667645,103.8627028939189,10,4.830917874396135,0,0.0,1,50.0,6,35.294117647058826,17,3.571428571428571,0.0,58560.0,12030.0,30.946081836055626,12,7,21.377072819033884,50.0
181,Yuhua Place,West,Unknown,1.346051640166172,103.7314200154205,1,0.4830917874396135,0,0.0,0,0.0,1,5.88235294117647,9,1.8907563025210083,0.0,97820.0,18110.0,49.797586748784454,5,8,19.2141312184571,100.0
182,Yuhua Village,West,Unknown,1.343026442630589,103.7381452861995,2,0.966183574879227,0,0.0,1,50.0,6,35.294117647058826,0,0.0,0.0,73970.0,13320.0,37.298597910773886,5,9,21.84571016582552,50.0
183,Boon Lay Shopping Centre,West,Unknown,1.346335524573169,103.7124303734547,13,6.280193236714976,0,0.0,1,50.0,4,23.52941176470588,1,0.21008403361344538,0.0,37620.0,4690.0,16.97934494833744,9,15,40.37490987743331,50.0
184,Jurong West Town Centre,West,Unknown,1.348727741380813,103.719077108635,2,0.966183574879227,0,0.0,1,50.0,3,17.647058823529413,1,0.21008403361344538,0.0,102390.0,16760.0,50.027231646220066,3,12,28.370583994232152,50.0
186,Balestier Hill Shopping Centre,Central,Unknown,1.325896202188377,103.8429354800027,0,0.0,0,0.0,0,0.0,2,11.76470588235294,7,1.4705882352941175,0.0,72700.0,12920.0,36.49464850921407,6,12,30.4253785147801,100.0
187,Elias Mall,East,Unknown,1.377905330954687,103.9423358206795,3,1.4492753623188406,0,0.0,1,50.0,4,23.52941176470588,6,1.2605042016806722,0.0,76070.0,7460.0,32.401275612767186,2,13,30.317231434751264,50.0
188,Loyang Point,East,Unknown,1.367000540763361,103.9646177762902,11,5.314009661835748,0,0.0,0,0.0,4,23.52941176470588,15,3.1512605042016806,0.0,71240.0,9070.0,32.333480997482404,0,14,31.57894736842105,100.0
190,Pasir Ris West Plaza,East,Unknown,1.379767524583477,103.9366463923326,9,4.3478260869565215,0,0.0,0,0.0,3,17.647058823529413,0,0.0,0.0,35800.0,3520.0,15.257427413526955,0,15,34.21052631578947,100.0
191,Pasir Ris Neighbourhood 4 Centre,East,Unknown,1.368356310971952,103.9595970080893,0,0.0,0,0.0,2,100.0,1,5.88235294117647,1,0.21008403361344538,0.0,54420.0,6900.0,24.672186042323304,0,11,23.684210526315788,0.0
194,Fernvale Point,North-East,Unknown,1.396315518423384,103.8811673248214,0,0.0,0,0.0,0,0.0,1,5.88235294117647,110,23.10924369747899,0.0,106920.0,9150.0,44.26649969336522,11,3,10.165825522710886,100.0
195,Holland Village,Central,Unknown,1.310213107939612,103.795010190754,18,8.695652173913043,0,0.0,1,50.0,4,23.52941176470588,3,0.6302521008403361,0.0,62300.0,14380.0,34.43269544133273,11,9,25.95529920692141,50.0
196,Mei Ling Heights,Central,Unknown,1.29339372009263,103.8032078198613,0,0.0,0,0.0,0,0.0,4,23.52941176470588,3,0.6302521008403361,0.0,45420.0,9220.0,23.896592690050483,8,12,31.79524152847873,100.0
198,Tanglin Halt Centre,Central,Unknown,1.299692875907111,103.7980644301606,2,0.966183574879227,0,0.0,1,50.0,3,17.647058823529413,5,1.050420168067227,0.0,62650.0,13730.0,33.928378304671526,15,8,26.063446286950253,50.0
199,Sembawang Town Centre,North,Unknown,1.439777014762418,103.8005734598214,7,3.3816425120772946,0,0.0,1,50.0,2,11.76470588235294,11,2.3109243697478994,0.0,134250.0,11490.0,55.58263478672225,4,16,39.58183129055515,50.0
200,Rivervale Plaza,North-East,Unknown,1.385371516087007,103.9018496347969,39,18.84057971014493,0,0.0,1,50.0,7,41.17647058823529,3,0.6302521008403361,0.0,146410.0,16540.0,64.44523037495865,16,11,34.64311463590483,50.0
201,Rivervale Mall,North-East,Unknown,1.392197778384503,103.9044716000245,36,17.391304347826086,0,0.0,0,0.0,7,41.17647058823529,2,0.42016806722689076,0.0,170450.0,18140.0,73.9615264383543,19,13,41.961067051189616,100.0
204,Serangoon Town Centre,North-East,Unknown,1.357545633590632,103.8732521755758,0,0.0,1,14.285714285714285,0,0.0,1,5.88235294117647,1,0.21008403361344538,0.0,85650.0,17300.0,44.980044942883126,9,9,24.58543619322278,100.0
205,Tampines Mart,East,Unknown,1.354364937990946,103.9600421882809,12,5.797101449275362,0,0.0,0,0.0,3,17.647058823529413,18,3.7815126050420167,0.0,145660.0,22010.0,69.4187898298483,4,13,31.687094448449894,100.0
207,ERA APAC Centre,Central,Eng Wah Organisation (former),1.331676533749419,103.8493839451847,7,3.3816425120772946,2,28.57142857142857,1,50.0,1,5.88235294117647,33,6.932773109243698,0.0,103240.0,21020.0,54.37716364869247,8,13,34.42682047584715,50.0
209,888 Plaza,North,Unknown,1.437704749703643,103.795268998896,4,1.932367149758454,0,0.0,0,0.0,4,23.52941176470588,14,2.941176470588235,0.0,175250.0,15000.0,72.55849895061253,14,17,49.06272530641672,100.0
210,Admiralty Place,North,Unknown,1.440275365386474,103.8012901083348,8,3.864734299516908,0,0.0,1,50.0,2,11.76470588235294,13,2.73109243697479,0.0,134250.0,11490.0,55.58263478672225,4,16,39.58183129055515,50.0
211,Vista Point,North,Unknown,1.431305886108347,103.7940734725368,3,1.4492753623188406,0,0.0,1,50.0,1,5.88235294117647,0,0.0,0.0,76270.0,6800.0,31.837564701902494,12,12,34.53496755587599,50.0
212,Woodlands Mart,North,Unknown,1.445716026032443,103.7985954754904,3,1.4492753623188406,0,0.0,0,0.0,4,23.52941176470588,0,0.0,0.0,134270.0,11490.0,55.589280882141196,4,9,21.160778658976206,100.0
213,Woodlands North Plaza,North,Unknown,1.442509261327166,103.7906018262636,3,1.4492753623188406,0,0.0,1,50.0,3,17.647058823529413,10,2.100840336134454,0.0,134320.0,11490.0,55.60589612068855,12,9,26.640230713770727,50.0
214,Woodlands Regional Centre,North,Unknown,1.451934552427674,103.802904054254,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,50.0,0.0,0.01661523854735343,0,8,15.789473684210526,100.0
215,Chong Pang City,North,Unknown,1.430832994617558,103.829006127711,3,1.4492753623188406,0,0.0,1,50.0,9,52.94117647058824,2,0.42016806722689076,0.0,95710.0,14380.0,45.53499783867429,5,9,21.84571016582552,50.0
216,Nee Soon East Courtyard,North,Unknown,1.436288972926408,103.8370270366671,3,1.4492753623188406,0,0.0,0,0.0,4,23.52941176470588,14,2.941176470588235,0.0,84530.0,13240.0,40.73135182348352,10,7,20.007209805335254,100.0
217,Albert Centre,Central,Unknown,1.301102015734238,103.8541157790862,10,4.830917874396135,1,14.285714285714285,0,0.0,0,0.0,0,0.0,0.0,33030.0,7820.0,18.442608379416683,49,19,78.2984859408796,100.0
218,Bras Basah Complex,Central,Unknown,1.296815259288559,103.8536194822053,4,1.932367149758454,0,0.0,0,0.0,1,5.88235294117647,5,1.050420168067227,0.0,12140.0,2730.0,6.640799906566667,49,18,75.66690699351116,100.0
219,Changi Village,East,Unknown,1.388705940647076,103.9879801853468,3,1.4492753623188406,0,0.0,0,0.0,0,0.0,139,29.20168067226891,0.0,540.0,120.0,0.29402127904852715,0,8,15.789473684210526,100.0
220,Cheng Yan Court,Central,Unknown,1.30035670883377,103.8534663603071,6,2.898550724637681,0,0.0,0,0.0,0,0.0,0,0.0,0.0,23340.0,5900.0,13.389347905145828,47,16,69.0338860850757,100.0
221,Chinatown Complex,Central,Unknown,1.28227496052711,103.8432385180712,2,0.966183574879227,0,0.0,1,50.0,0,0.0,45,9.453781512605042,0.0,28350.0,6810.0,15.923068136680396,65,12,70.83633741888968,50.0
222,Crawford Centre,Central,Unknown,1.304802505395983,103.8621555590924,0,0.0,0,0.0,2,100.0,1,5.88235294117647,33,6.932773109243698,0.0,28290.0,6940.0,16.027254611722103,22,15,49.2790194664744,0.0
223,Hong Lim Complex,Central,Unknown,1.284392382174826,103.8461014719971,18,8.695652173913043,1,14.285714285714285,2,100.0,5,29.411764705882355,50,10.504201680672269,0.0,20720.0,4940.0,11.602095783367627,63,11,66.83489545782264,0.0
224,Kitchener Complex,Central,Unknown,1.308810282348931,103.8619069738904,8,3.864734299516908,2,28.57142857142857,1,50.0,2,11.76470588235294,10,2.100840336134454,0.0,27110.0,6680.0,15.386885459407491,28,11,42.86229271809661,50.0
225,Potong Pasir,Central,Unknown,1.335740847343736,103.8656655961177,4,1.932367149758454,0,0.0,1,50.0,0,0.0,8,1.680672268907563,0.0,46840.0,10130.0,25.237338793885073,6,4,9.372746935832732,50.0
226,Rochor Centre,Central,Unknown,1.307619414430839,103.8542189067751,3,1.4492753623188406,0,0.0,0,0.0,2,11.76470588235294,14,2.941176470588235,0.0,42670.0,9990.0,23.71795507917583,33,4,27.865897620764237,100.0
227,Tanjong Pagar Plaza,Central,Unknown,1.275154977226049,103.8423931632715,12,5.797101449275362,3,42.857142857142854,1,50.0,5,29.411764705882355,8,1.680672268907563,0.0,28040.0,6760.0,15.772313364879672,43,15,63.66258111031002,50.0
228,Upper Aljunied,Central,Unknown,1.332235278449508,103.8790511574748,0,0.0,0,0.0,0,0.0,3,17.647058823529413,39,8.193277310924369,0.0,43730.0,8230.0,22.38973982956878,11,9,25.95529920692141,100.0
229,Waterloo Centre,Central,Unknown,1.298694452515225,103.8520820134851,7,3.3816425120772946,0,0.0,0,0.0,0,0.0,7,1.4705882352941175,0.0,12010.0,2700.0,6.568956110659272,49,20,80.93006488824801,100.0
230,Zhujiao Centre,Central,Unknown,1.306247229149706,103.8499560339021,1,0.4830917874396135,0,0.0,0,0.0,2,11.76470588235294,3,0.6302521008403361,0.0,35650.0,7540.0,19.045901239578082,41,5,35.97692862292718,100.0
